InputID,TargetID,Distance
609861,Sports Camp at McFetridge,0.00839876211139
609861,Team Tennis League at McFetridge,0.00839876211139
609861,TEAM Sports at California,0.00839876211139
609861,Ice Skating - Tot 4 at McFetridge,0.00839876211139
609861,Sports Camp (Special Recreation) at Eckhart,0.00839876211139
609861,Sports Camp (Special Recreation) at Norwood,0.00839876211139
609861,Ice Skating - Freestyle 1 & up at McFetridge,0.00839876211139
609861,Figure Skating Camp at McFetridge,0.00839876211139
609861,River Pups ADM HOCKEY at McFetridge,0.00839876211139
609861,Ice Skating - Alpha at McFetridge,0.00839876211139
609861,Ice Skating - Alpha at McFetridge,0.00839876211139
609861,Tennis - Cardio at McFetridge,0.00839876211139
609861,Tennis - Cardio at McFetridge,0.00839876211139
609861,River Dogs Hockey Camp at McFetridge,0.00839876211139
609861,Ice Skating - Tot 4 at McFetridge,0.00839876211139
609861,Tennis - Cardio at McFetridge,0.00839876211139
609861,Tennis - Cardio at McFetridge,0.00839876211139
609861,Tennis - Cardio at McFetridge,0.00839876211139
609861,Tennis Lessons: Level 1 at McFetridge,0.00839876211139
609861,Tennis Lessons: Level 1 at McFetridge,0.00839876211139
609861,Tennis Lessons: USTA Level 2 at McFetridge,0.00839876211139
609861,Tennis Lessons: Level 2 at McFetridge,0.00839876211139
609861,Ice Skating - Beta at McFetridge,0.00839876211139
609861,Ice Skating - Beta at McFetridge,0.00839876211139
609861,Ice Hockey - Penguin Clinic at McFetridge,0.00839876211139
